instance,method,args,tag
22 20 27231 2554 2413 754 652 2542 592 1973 1302 498 2070 2010 2486 2918 1060 2632 2453 1813 602 2605 390 1914 2582 297 1591 947 2567 1940 224 548 5 741 55 1917 2131 1568 2470 1826 1908 2042 271,solve_bruteforce,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
22 20 27231 2554 2413 754 652 2542 592 1973 1302 498 2070 2010 2486 2918 1060 2632 2453 1813 602 2605 390 1914 2582 297 1591 947 2567 1940 224 548 5 741 55 1917 2131 1568 2470 1826 1908 2042 271,solve_branch_bound,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
22 20 27231 2554 2413 754 652 2542 592 1973 1302 498 2070 2010 2486 2918 1060 2632 2453 1813 602 2605 390 1914 2582 297 1591 947 2567 1940 224 548 5 741 55 1917 2131 1568 2470 1826 1908 2042 271,solve_greedy,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
22 20 27231 2554 2413 754 652 2542 592 1973 1302 498 2070 2010 2486 2918 1060 2632 2453 1813 602 2605 390 1914 2582 297 1591 947 2567 1940 224 548 5 741 55 1917 2131 1568 2470 1826 1908 2042 271,solve_dynamic_cost,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
23 20 34334 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_bruteforce,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
23 20 34334 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_branch_bound,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
23 20 34334 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_greedy,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
23 20 34334 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_dynamic_cost,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
24 20 29949 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_bruteforce,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
24 20 29949 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_branch_bound,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
24 20 29949 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_greedy,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
24 20 29949 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_dynamic_cost,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
25 20 37052 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_bruteforce,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
25 20 37052 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_branch_bound,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
25 20 37052 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_greedy,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
25 20 37052 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_dynamic_cost,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
26 20 36524 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_bruteforce,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
26 20 36524 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_branch_bound,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
26 20 36524 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_greedy,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
26 20 36524 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_dynamic_cost,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
27 20 28404 2544 1752 2576 951 2650 769 1445 981 1264 1462 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145 553 491 2140 2462 2180 2202 548 334 698 1472,solve_bruteforce,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
27 20 28404 2544 1752 2576 951 2650 769 1445 981 1264 1462 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145 553 491 2140 2462 2180 2202 548 334 698 1472,solve_branch_bound,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
27 20 28404 2544 1752 2576 951 2650 769 1445 981 1264 1462 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145 553 491 2140 2462 2180 2202 548 334 698 1472,solve_greedy,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
27 20 28404 2544 1752 2576 951 2650 769 1445 981 1264 1462 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145 553 491 2140 2462 2180 2202 548 334 698 1472,solve_dynamic_cost,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
28 20 34274 2407 1547 1590 932 2588 1843 2847 934 2585 1457 721 2527 2024 2071 888 1068 2960 762 1898 2662 2769 779 1661 2215 1157 1722 2857 1680 2532 1991 837 491 2240 2534 2882 342 2589 154 2811 2081,solve_bruteforce,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
28 20 34274 2407 1547 1590 932 2588 1843 2847 934 2585 1457 721 2527 2024 2071 888 1068 2960 762 1898 2662 2769 779 1661 2215 1157 1722 2857 1680 2532 1991 837 491 2240 2534 2882 342 2589 154 2811 2081,solve_branch_bound,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
28 20 34274 2407 1547 1590 932 2588 1843 2847 934 2585 1457 721 2527 2024 2071 888 1068 2960 762 1898 2662 2769 779 1661 2215 1157 1722 2857 1680 2532 1991 837 491 2240 2534 2882 342 2589 154 2811 2081,solve_greedy,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
28 20 34274 2407 1547 1590 932 2588 1843 2847 934 2585 1457 721 2527 2024 2071 888 1068 2960 762 1898 2662 2769 779 1661 2215 1157 1722 2857 1680 2532 1991 837 491 2240 2534 2882 342 2589 154 2811 2081,solve_dynamic_cost,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
29 20 30849 2004 671 2491 1303 2374 2606 1618 1174 1765 1206 1163 2663 1426 35 2704 1562 1302 587 2693 897 2050 39 2664 149 1562 2811 2146 2680 370 2344 1114 872 1027 1674 2662 2412 2623 2124 2804 2219,solve_bruteforce,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
29 20 30849 2004 671 2491 1303 2374 2606 1618 1174 1765 1206 1163 2663 1426 35 2704 1562 1302 587 2693 897 2050 39 2664 149 1562 2811 2146 2680 370 2344 1114 872 1027 1674 2662 2412 2623 2124 2804 2219,solve_branch_bound,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
29 20 30849 2004 671 2491 1303 2374 2606 1618 1174 1765 1206 1163 2663 1426 35 2704 1562 1302 587 2693 897 2050 39 2664 149 1562 2811 2146 2680 370 2344 1114 872 1027 1674 2662 2412 2623 2124 2804 2219,solve_greedy,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
29 20 30849 2004 671 2491 1303 2374 2606 1618 1174 1765 1206 1163 2663 1426 35 2704 1562 1302 587 2693 897 2050 39 2664 149 1562 2811 2146 2680 370 2344 1114 872 1027 1674 2662 2412 2623 2124 2804 2219,solve_dynamic_cost,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
30 20 35693 2565 1843 2739 2137 1617 1472 1096 2267 1540 1666 2133 2658 2983 2946 2708 910 1667 2757 1770 99 2570 994 2702 369 2559 316 1878 118 2900 961 2622 370 2881 1801 445 1584 2717 49 2525 988,solve_bruteforce,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
30 20 35693 2565 1843 2739 2137 1617 1472 1096 2267 1540 1666 2133 2658 2983 2946 2708 910 1667 2757 1770 99 2570 994 2702 369 2559 316 1878 118 2900 961 2622 370 2881 1801 445 1584 2717 49 2525 988,solve_branch_bound,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
30 20 35693 2565 1843 2739 2137 1617 1472 1096 2267 1540 1666 2133 2658 2983 2946 2708 910 1667 2757 1770 99 2570 994 2702 369 2559 316 1878 118 2900 961 2622 370 2881 1801 445 1584 2717 49 2525 988,solve_greedy,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
30 20 35693 2565 1843 2739 2137 1617 1472 1096 2267 1540 1666 2133 2658 2983 2946 2708 910 1667 2757 1770 99 2570 994 2702 369 2559 316 1878 118 2900 961 2622 370 2881 1801 445 1584 2717 49 2525 988,solve_dynamic_cost,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
31 20 0 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997,solve_bruteforce,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
31 20 0 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997,solve_branch_bound,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
31 20 0 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997,solve_greedy,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
31 20 0 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997,solve_dynamic_cost,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
32 20 0 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270,solve_bruteforce,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
32 20 0 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270,solve_branch_bound,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
32 20 0 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270,solve_greedy,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
32 20 0 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270,solve_dynamic_cost,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
33 20 0 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498,solve_bruteforce,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
33 20 0 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498,solve_branch_bound,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
33 20 0 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498,solve_greedy,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
33 20 0 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498,solve_dynamic_cost,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
34 20 0 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583,solve_bruteforce,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
34 20 0 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583,solve_branch_bound,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
34 20 0 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583,solve_greedy,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
34 20 0 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583,solve_dynamic_cost,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
35 20 0 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479 1908 2042 511 271 2840 1644 1572,solve_bruteforce,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
35 20 0 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479 1908 2042 511 271 2840 1644 1572,solve_branch_bound,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
35 20 0 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479 1908 2042 511 271 2840 1644 1572,solve_greedy,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
35 20 0 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479 1908 2042 511 271 2840 1644 1572,solve_dynamic_cost,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
36 20 0 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730,solve_bruteforce,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
36 20 0 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730,solve_branch_bound,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
36 20 0 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730,solve_greedy,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
36 20 0 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730,solve_dynamic_cost,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
37 20 0 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912 2672 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733,solve_bruteforce,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
37 20 0 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912 2672 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733,solve_branch_bound,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
37 20 0 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912 2672 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733,solve_greedy,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
37 20 0 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912 2672 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733,solve_dynamic_cost,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
38 20 0 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_bruteforce,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
38 20 0 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_branch_bound,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
38 20 0 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_greedy,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
38 20 0 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_dynamic_cost,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
39 20 0 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015 1405 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871,solve_bruteforce,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
39 20 0 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015 1405 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871,solve_branch_bound,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
39 20 0 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015 1405 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871,solve_greedy,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
39 20 0 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015 1405 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871,solve_dynamic_cost,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
40 20 0 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647 770 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475,solve_bruteforce,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
40 20 0 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647 770 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475,solve_branch_bound,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
40 20 0 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647 770 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475,solve_greedy,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
40 20 0 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647 770 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475,solve_dynamic_cost,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
41 20 14784 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997,solve_bruteforce,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
41 20 14784 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997,solve_branch_bound,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
41 20 14784 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997,solve_greedy,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
41 20 14784 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997,solve_dynamic_cost,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
42 20 14814 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270,solve_bruteforce,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
42 20 14814 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270,solve_branch_bound,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
